N_u,N_s,N_s_ideal,e_r_ 1,e_r_ 2,e_r_ 3,e_r_ 4,e_r_ 5,e_r_ 6,e_r_ 7,e_r_ 8,e_r_ 9,e_r_10,e_r_11,e_r_12,e_r_13,e_r_14,e_r_15,e_r_16,e_r_17,e_r_18,e_r_19,e_r_20,e_r_21,e_r_22,e_r_23,e_r_24,e_r_25,e_r_26,e_r_27,e_r_28,e_r_29,e_r_30,e_r_31,e_r_32,e_r_33,e_r_34,e_r_35,e_r_36,e_r_37,e_r_38,e_r_39,e_r_40,e_r_41,e_r_42,e_r_43,e_r_44,e_r_45,e_r_46,e_r_47,e_r_48,e_r_49,e_r_50,e_r_51,e_r_52,e_r_53,e_r_54,e_r_55,e_r_56,e_r_57,e_r_58,e_r_59,e_r_60,e_r_61,e_r_62,e_r_63,e_r_64,e_r_65,e_r_66,e_r_67,e_r_68,e_r_69,e_r_70,e_r_71,e_r_72,e_r_73,e_r_74,e_r_75,e_r_76,e_r_77,e_r_78,tand_ 1,tand_ 2,tand_ 3,tand_ 4,tand_ 5,tand_ 6,tand_ 7,tand_ 8,tand_ 9,tand_10,tand_11,tand_12,tand_13,tand_14,tand_15,tand_16,tand_17,tand_18,tand_19,tand_20,tand_21,tand_22,tand_23,tand_24,tand_25,tand_26,tand_27,tand_28,tand_29,tand_30,tand_31,tand_32,tand_33,tand_34,tand_35,tand_36,tand_37,tand_38,tand_39,tand_40,tand_41,tand_42,tand_43,tand_44,tand_45,tand_46,tand_47,tand_48,tand_49,tand_50,tand_51,tand_52,tand_53,tand_54,tand_55,tand_56,tand_57,tand_58,tand_59,tand_60,tand_61,tand_62,tand_63,tand_64,tand_65,tand_66,tand_67,tand_68,tand_69,tand_70,tand_71,tand_72,tand_73,tand_74,tand_75,tand_76,tand_77,tand_78
20,45,37,2.05013625656164,2.0508493137779,2.05151796172581,2.05216768269414,2.05280903307639,2.05345535762137,2.05417442645659,2.05487595847637,2.05527019533364,2.05556476557153,2.0557924642101,2.05597013684033,2.05611117540656,2.05622730261068,2.05632818578365,2.05642076858949,2.05650897501133,2.05659397374223,2.05667492594863,2.05674999145157,2.05681732355171,2.05687582292526,2.05692551555424,2.0569675330328,2.05700377441044,2.05703639493396,2.05706728787969,2.05709770192757,2.05712807947034,2.0571581295009,2.05718708307058,2.05721403670656,2.05723827813904,2.05725950787261,2.05727791015294,2.05729407414638,2.05730880710182,2.05732290577851,2.05733695587352,2.05735121301512,2.05736558968873,2.05737973975292,2.05739320552985,2.05740557865955,2.05741662743937,2.05742635808,2.05743499960616,2.05744292494378,2.05745053762144,2.0574581603328,2.05746595742451,2.05747391043424,2.05748184862917,2.05748952041,2.05749668096645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000230303134294949,0.000230575764897314,0.000230853120819183,0.000231161315397899,0.000231540333239812,0.00023204555401018,0.000232803911156985,0.000234207190425446,0.000234744701268867,0.000235124814257723,0.000235428604150867,0.000235669690233536,0.000235845694392764,0.000235954810926785,0.000236002659221686,0.000236003560719981,0.00023597794705362,0.000235947593795343,0.000235930494059881,0.000235936967415982,0.000235968041705682,0.000236016403737201,0.000236069478554868,0.000236113639950675,0.00023613830747136,0.000236138801563023,0.000236117260189575,0.000236081523147161,0.000236042473661125,0.000236010721853278,0.000235993626655623,0.000235993477674125,0.000236007268848565,0.00023602801273008,0.000236047106236338,0.000236056987699615,0.000236053291716862,0.000236035910168565,0.000236008729469896,0.000235978216449545,0.000235951346720171,0.00023593352461419,0.000235927102026838,0.000235930890762423,0.000235940749258893,0.000235951004576936,0.000235956237971731,0.00023595288257764,0.000235940171171787,0.000235920193780291,0.000235897103582072,0.000235875758345492,0.000235860232949906,0.00023585265062913,0.000235852661413873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,47,39,2.05005047726453,2.05075061662231,2.0514036447052,2.05203265567236,2.05264359518048,2.05323809033329,2.05383051541051,2.05451835103115,2.05507760004516,2.05541390445857,2.05566180309533,2.05585138327736,2.05600026519742,2.05612204810298,2.05622736729403,2.05632368393319,2.05641518078431,2.05650313144051,2.05658671837974,2.05666408960945,2.05673338752382,2.05679352165664,2.05684455231932,2.05688766663326,2.05692482998017,2.05695826223527,2.05698990858388,2.05702105004039,2.05705214032393,2.05708288241048,2.05711249110665,2.05714004469313,2.05716481771194,2.05718650682625,2.05720530267111,2.0572218088433,2.05723685086002,2.05725124279773,2.05726558273923,2.05728013159864,2.05729480007514,2.05730923511694,2.05732297009844,2.05733558889581,2.05734685566818,2.05735677719341,2.05736558735222,2.05737366659773,2.05738142643251,2.05738919583967,2.05739714233288,2.05740524709187,2.05741333614314,2.0574211531593,2.05742844879133,2.05743505892967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000229754262621413,0.000229990627528671,0.000230228579224799,0.000230489742610172,0.000230806148323563,0.000231214254738187,0.000231763557779167,0.000232613077974704,0.00023379646438229,0.000234338466392046,0.000234722336211251,0.00023501118993878,0.000235218140776111,0.000235348380378196,0.00023541143923364,0.0002354240905586,0.000235408339754439,0.000235386902778312,0.000235378225294681,0.000235392722023435,0.000235431293077178,0.000235486404807993,0.000235545279175562,0.000235594181556153,0.000235622555638874,0.000235625876683809,0.000235606532241246,0.000235572648347027,0.000235535367113499,0.000235505477464789,0.000235490408740162,0.000235492414085305,0.000235508372250569,0.000235531146653495,0.000235551999421982,0.000235563287556614,0.000235560638505253,0.00023554400964656,0.000235517403926372,0.000235487421430648,0.000235461151242619,0.000235444063035514,0.000235438513112167,0.000235443261900448,0.000235454080966518,0.000235465203620497,0.000235471138825493,0.000235468289013334,0.000235455904651514,0.000235436134259274,0.000235413211416624,0.00023539207214447,0.000235376845482286,0.000235369671114179,0.000235370175941544,0.000235375728843503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,49,41,2.04997843676348,2.05066844728939,2.05130954300957,2.05192331283175,2.0525132190006,2.05307595557717,2.05361221298935,2.05414234492445,2.05480310454877,2.05524518259193,2.05552497060769,2.05573071886417,2.05588949601924,2.05601811271317,2.05612863728789,2.05622923802837,2.05632444076252,2.05641566416597,2.05650213358151,2.05658199935127,2.05665340441434,2.05671527749806,2.0567677226475,2.05681199068528,2.05685011993726,2.05688439978007,2.05691683047574,2.05694872707125,2.0569805552243,2.05701201186641,2.05704229530497,2.05707046539584,2.05709578354989,2.05711794290678,2.05713714100088,2.05715399644745,2.05716935358189,2.05718404422177,2.05719867909044,2.0572135244782,2.0572284892659,2.05724321339872,2.05725722121053,2.05727008876427,2.05728157609354,2.05729169061311,2.05730067116549,2.05730890584499,2.05731681422504,2.05732473164125,2.05733282879876,2.05734108651129,2.0573493275379,2.05735729079335,2.05736472236249,2.0573714553157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000229258015767889,0.00022946391134137,0.000229669620602211,0.000229893656913296,0.000230163400222436,0.000230506628966743,0.000230949873201357,0.000231536188911245,0.000232484082534083,0.000233475094377275,0.000233990410238606,0.000234345701513723,0.000234592438418466,0.000234748707225113,0.000234830070499202,0.000234856659017774,0.000234852468556255,0.000234841345713163,0.000234842268771474,0.000234865777483539,0.000234912656998014,0.000234975165897357,0.000235040342252783,0.000235094368912711,0.000235126743211671,0.000235133124227872,0.00023511617383308,0.00023508432215857,0.000235048980173962,0.000235021118382235,0.000235008234181165,0.000235012539543902,0.000235030793580086,0.000235055708215109,0.000235078411255746,0.000235091181365685,0.000235089643374459,0.000235073824960279,0.000235047849503375,0.000235018452610356,0.000234992837247749,0.000234976537337079,0.000234971911708156,0.000234977667571499,0.000234989488492041,0.000235001513946833,0.000235008181524441,0.000235005864521543,0.000234993832811325,0.000234974294785031,0.000234951565136324,0.000234930658091905,0.000234915756189819,0.00023490901460594,0.000234910036233064,0.000234916136375067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,51,42,2.04991717715776,2.05059903907979,2.05123071887451,2.05183277907203,2.05240719077618,2.05294818678439,2.05345130772644,2.05392128976783,2.0543859285299,2.05502526394774,2.05537431593887,2.05560477301955,2.05577689382948,2.05591414487026,2.05603097973789,2.05613661872121,2.05623607558568,2.05633098202705,2.05642064257466,2.05650323306026,2.05657691449196,2.05664064944029,2.05669459818609,2.05674008561375,2.05677923109099,2.05681439931999,2.05684764936489,2.05688033228927,2.05691292642024,2.05694512265251,2.05697610255089,2.0570049073891,2.05703078554712,2.05705342702158,2.05707303682806,2.05709024925778,2.05710592807206,2.05712092329444,2.05713585856711,2.05715100565557,2.05716627158957,2.05718128921395,2.0571955737255,2.05720869332423,2.05722040393458,2.05723071368484,2.05723986649333,2.05724825821747,2.05725631660459,2.05726438340969,2.05727263255531,2.05728104448102,2.05728943865079,2.05729754919097,2.05730511760012,2.05731197401332,2.05731808450565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000228806234513569,0.000228985934747732,0.000229164442367888,0.000229357918040842,0.000229590678525707,0.000229885769979905,0.000230260079291659,0.000230728189349504,0.000231329496827436,0.000232377148845791,0.00023319955414568,0.000233659095847432,0.000233960348510067,0.000234150039955469,0.00023425409401989,0.000234297589727991,0.000234307184938011,0.00023430815383681,0.000234320136709799,0.000234353854373595,0.000234410006550759,0.000234480669549361,0.000234552727439474,0.000234612315448715,0.000234649021437028,0.000234658723032014,0.000234644385300189,0.000234614763016501,0.000234581547455184,0.000234555894041788,0.000234545365887843,0.000234552128845174,0.000234572817706998,0.000234599990478373,0.000234624641229879,0.000234638973564479,0.000234638614599999,0.000234623667494711,0.000234598380299995,0.000234569626627794,0.000234544723849572,0.000234529269046779,0.000234525621633964,0.000234532433678933,0.000234545299546238,0.000234558264765321,0.00023456569648037,0.000234563940471027,0.000234552287803519,0.000234533008194458,0.000234510498224594,0.000234489850315539,0.00023447529985108,0.000234469016526462,0.000234470578316941,0.000234477246488668,0.000234484916168301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,53,44,2.04986453900004,2.05053971164312,2.05116377578122,2.05175655334316,2.05231904893823,2.05284412825511,2.05332500595012,2.05376124440849,2.05416363753054,2.05456598794748,2.05518806399697,2.05546709343124,2.05565933911048,2.05580826114854,2.05593310588789,2.05604487001224,2.05614933249855,2.05624846229469,2.056341707505,2.05642730857322,2.05650347210852,2.05656921580943,2.05662477318531,2.05667155656355,2.05671177642838,2.0567478798632,2.05678198916865,2.05681549377072,2.05684888555013,2.05688184942336,2.05691354998992,2.05694300981498,2.0569694644032,2.05699260106526,2.05701263296579,2.05703021081196,2.05704621846699,2.05706152467375,2.05707676629932,2.05709222069395,2.05710779300264,2.05712310886701,2.05713767424532,2.057151049424,2.05716298623857,2.0571734936153,2.05718282067208,2.05719137116091,2.05719958111373,2.05720779877667,2.05721620131762,2.05722476879368,2.05723331734471,2.05724157627658,2.05724928248073,2.05725626315453,2.05726248391634,2.05726805156232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000228392540327057,0.000228549320762653,0.000228704358409526,0.000228871930675534,0.000229074168981799,0.000229331246979787,0.000229655249285009,0.000230050046989026,0.00023052033229901,0.00023110631437163,0.000232251866595694,0.0002329247825742,0.000233309168221433,0.000233544520044053,0.000233677912056791,0.00023374255682956,0.000233768972524638,0.00023378436533452,0.000233809260787175,0.0002338546659578,0.000233921255026351,0.000234000969096514,0.00023408058472792,0.00023414623747232,0.000234187652667032,0.000234200968705,0.00023418948795437,0.000234162313709319,0.000234131430797316,0.000234108183610589,0.000234100198664421,0.000234109590502801,0.000234132864701907,0.000234162422862742,0.000234189126065082,0.000234205106465774,0.000234205998804833,0.000234191987346115,0.000234167449422314,0.000234139399394164,0.000234115269688091,0.000234100719467229,0.000234098106723042,0.000234106026361511,0.000234119982267781,0.000234133925870358,0.000234142154809477,0.000234140989018327,0.000234129742623135,0.000234110748204277,0.000234088485074457,0.000234068123884001,0.000234053952223465,0.00023404815332297,0.000234050279302792,0.000234057536829837,0.000234065755904317,0.000234070715823832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,55,46,2.04981890370521,2.05048849451263,2.05110627809439,2.05169151882619,2.05224455822987,2.0527574445975,2.05322222786503,2.0536363804807,2.05400573732166,2.05434671334164,2.05469584609894,2.05530037190444,2.0555308471208,2.05569745778357,2.05583320704481,2.05595277591934,2.05606332691792,2.05616741847113,2.05626476444049,2.05635373902652,2.05643263924117,2.05650056979308,2.05655786112703,2.0566060306746,2.05664739279677,2.05668448563482,2.05671950007469,2.05675386671401,2.05678809207229,2.05682185522026,2.05685430360533,2.05688444100368,2.05691149027242,2.0569351365879,2.05695560203531,2.0569735545754,2.05698989892977,2.05700552313077,2.057021077609,2.05703684542143,2.05705272979382,2.05706834905518,2.05708319981801,2.05709683440316,2.05710900058182,2.05711970817156,2.05712921162491,2.05713792273116,2.05714628592668,2.05715465602636,2.05716321347379,2.05717193793501,2.057180642195,2.05718905070514,2.0571968957276,2.05720400151975,2.05721033326122,2.05721599980873,2.05722121385921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000228011833041236,0.000228148280804115,0.000228282718211581,0.000228427855175491,0.000228604173150467,0.000228829970551316,0.000229114696335816,0.000229457390393595,0.000229851178552742,0.000230295975370636,0.000230837033491183,0.000232073458221715,0.000232615390002445,0.000232919939332644,0.000233093774117244,0.000233186062604228,0.000233233657182979,0.000233266656425032,0.000233306889536151,0.000233365852831175,0.00023344431169054,0.000233534156451142,0.000233622129131989,0.00023369443287722,0.000233740991512002,0.000233758256377734,0.000233749907974,0.000233725426152592,0.000233697104761892,0.000233676482073948,0.000233671245779178,0.000233683453693361,0.000233709477061066,0.00023374155857756,0.000233770427296476,0.000233788147946009,0.000233790368733999,0.000233777361164817,0.000233753636891532,0.000233726354066872,0.00023370306095652,0.000233689477750379,0.000233687958937087,0.000233697040138527,0.000233712133393231,0.000233727095830196,0.00023373615653642,0.000233735611327286,0.000233724799343882,0.000233706117664044,0.000233684129258882,0.000233664083093462,0.000233650318344777,0.000233645030780614,0.00023364774569762,0.000233655614566136,0.000233664402211863,0.000233669832832985,0.000233668873503249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,57,48,2.04977903177805,2.05044390133438,2.05105642300869,2.05163542742851,2.05218078074328,2.05268401581705,2.05313656381091,2.05353497340044,2.05388328119711,2.05419335825555,2.0544851351875,2.05479408550429,2.05537508015426,2.05557587921107,2.05572837037059,2.05585862330729,2.05597693516617,2.05608704797643,2.05618919609015,2.05628201753569,2.0563639760957,2.05643431308267,2.05649348999765,2.05654315328566,2.05658573768283,2.05662388324231,2.05665985598383,2.05669513108929,2.05673023106965,2.05676482939058,2.05679805622004,2.05682889653285,2.05685656086201,2.05688073291936,2.0569016446076,2.05691998209505,2.05693667181267,2.05695262171877,2.05696849618415,2.05698458410898,2.05700078676456,2.05701671505072,2.05703185612037,2.05704575427535,2.057058153252,2.05706906386268,2.05707874604263,2.05708761977408,2.05709613802822,2.0571046622731,2.05711337626128,2.05712225925883,2.05713112066293,2.057139680034,2.0571476649812,2.0571548968194,2.05716134030826,2.05716710639625,2.05717241152232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000227659960662574,0.000227778169060994,0.000227894279676316,0.00022801966098115,0.000228173495393651,0.00022837279168837,0.000228625468678754,0.00022892819120794,0.000229269375243893,0.000229637085120303,0.000230032943198612,0.000230509584595548,0.000231819295284433,0.00023225341908814,0.000232489443207938,0.000232620392286338,0.000232695886109554,0.000232751063823135,0.000232809932653424,0.000232884890847717,0.000232977023701868,0.000233078322453025,0.000233175611186384,0.000233255257382587,0.000233307464484643,0.000233329062521811,0.000233324159745303,0.000233302645890119,0.000233277142062285,0.000233259386420924,0.000233257125752623,0.000233272355511366,0.000233301307310292,0.000233336062475092,0.000233367219299255,0.000233386779605176,0.000233390411512925,0.000233378480495094,0.000233355638053886,0.000233329189507469,0.000233306799927478,0.000233294249478122,0.000233293886992151,0.000233304186570984,0.00023332046694383,0.000233336490694415,0.00023334641931927,0.000233346526309201,0.000233336177873164,0.000233317837326813,0.000233296152317281,0.000233276450269905,0.000233263121348171,0.000233258372848036,0.00023326170223991,0.000233270205158679,0.000233279581175273,0.000233285499857489,0.000233284899992523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,59,50,2.04974395688567,2.05040478719405,2.05101284227233,2.05158660641702,2.05212559283546,2.05262099621983,2.05306390982288,2.05345046713773,2.05378400405931,2.05407486520394,2.05433893716513,2.05459680389124,2.05487981487777,2.05542694365845,2.05561284094204,2.05575964248062,2.05588857759696,2.05600633774363,2.05611428680705,2.05621159373676,2.05629702758448,2.05637004717567,2.05643129607103,2.05648258308876,2.05652648519416,2.0565657582021,2.05660275142169,2.05663898883285,2.05667501065373,2.05671048514505,2.05674452516322,2.05677609697017,2.05680439922625,2.05682911499792,2.05685048705551,2.05686922086787,2.05688626553768,2.05690254966323,2.05691875197626,2.05693516737375,2.05695169513692,2.05696793861187,2.05698337537108,2.05699754164251,2.0570101771629,2.0570212938546,2.05703115729842,2.05704019583989,2.05704887112748,2.05705755137461,2.05706642367935,2.05707546689851,2.05708448700609,2.0570931986322,2.05710132470735,2.05710868360112,2.05711523967342,2.05712110600072,2.05712650292087,2.05713168851593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000227333492928863,0.000227435189473622,0.000227534817753686,0.000227642574498192,0.000227776586173128,0.000227952939670506,0.000228178640850169,0.000228449158628782,0.000228750842699759,0.00022906738886333,0.000229389007355226,0.000229724713124643,0.000230134202322717,0.000231484629890343,0.00023184145317797,0.000232033184867684,0.000232148084276272,0.000232232488187558,0.000232314707339997,0.00023240895306006,0.000232517095453937,0.000232631505567962,0.000232739281076749,0.000232827097074711,0.000232885547388491,0.000232911925364315,0.000232910828356412,0.000232892596143122,0.000232870198837637,0.000232855581896243,0.000232856549379372,0.000232875028579026,0.000232907106048307,0.000232944699406214,0.000232978277866429,0.000232999785494747,0.000233004917489045,0.000232994140704867,0.000232972252588941,0.000232946709384563,0.000232925294105736,0.00023291384587007,0.000232914705609437,0.000232926283551371,0.000232943803546484,0.00023296093333801,0.000232971767811173,0.000232972560000425,0.000232962705345079,0.00023294473525725,0.000232923383178468,0.000232904055205225,0.000232891191911282,0.0002328870110973,0.000232890981366657,0.000232900141835885,0.000232910126704001,0.000232916551358078,0.000232916327082495,0.000232908516074816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,61,52,2.04971291410498,2.05037025464731,2.05097447603234,2.05154378013373,2.05207741052844,2.05256633324745,2.053001457576,2.05337874429876,2.0537012720954,2.0539788305796,2.05422595875801,2.05445963993185,2.05469841839382,2.05496811777269,2.0554699908639,2.05565034778715,2.05579571247445,2.05592387632519,2.05603914302748,2.0561418360689,2.05623130325159,2.05630736130161,2.05637091574209,2.05642398604117,2.05646932118889,2.05650981085304,2.05654789799513,2.0565851606952,2.05662215909818,2.05665855689719,2.0566934497551,2.05672578545817,2.05675475141875,2.05678003106769,2.05680187928183,2.05682102209053,2.05683843236234,2.05685506014016,2.05687159898887,2.05688834997592,2.0569052103568,2.05692177579107,2.05693751414237,2.05695195350889,2.05696482966993,2.05697615578647,2.05698620326458,2.05699540900016,2.05700424347498,2.05701308174885,2.05702211430556,2.05703131958298,2.05704050009382,2.05704936549524,2.05705763401123,2.05706512106302,2.05707179063261,2.05707775796373,2.05708324733865,2.05708852134536,2.05709380486219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000227029560660699,0.000227116194589298,0.000227200866388304,0.000227292733201827,0.000227409041401571,0.000227565199187554,0.000227767667171683,0.000228011338801431,0.000228281681215715,0.000228560668433923,0.000228834626320348,0.000229102129650515,0.00022938248985446,0.000229739923428988,0.000231085179901177,0.000231400328538273,0.000231578029479462,0.00023170370573185,0.000231816489105248,0.000231934687689384,0.000232061969391972,0.000232191621665364,0.000232311342756113,0.000232408335228628,0.000232473739223364,0.000232505423106627,0.000232508550718423,0.00023249396106065,0.000232474999549649,0.000232463828188078,0.000232468306915504,0.000232490288985818,0.000232525710433593,0.000232566323092647,0.000232602469348368,0.000232626041447796,0.000232632769698355,0.000232623230564042,0.000232602374183266,0.000232577811907846,0.000232557446045374,0.000232547173664166,0.000232549325458272,0.000232562245289865,0.000232581060451857,0.000232599343505162,0.000232611123726158,0.00023261263564462,0.000232603306218142,0.000232585736944037,0.000232564748287534,0.000232545825298441,0.000232533458409384,0.000232529874886648,0.000232534513385129,0.000232544355771146,0.000232554970715462,0.000232561919854872,0.000232562087813786,0.000232554543709943,0.000232540703053792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,63,53,2.04968528993303,2.05033958971442,2.0509404892347,2.05150595602207,2.05203502272762,2.05251849717526,2.05294719294212,2.05331702021778,2.05363099578677,2.05389872278975,2.0541342193998,2.05435317249038,2.05457079951389,2.05480184575035,2.055067262664,2.05551497716486,2.05569335970938,2.05583742376825,2.05596253825823,2.05607196661159,2.05616624577589,2.05624581493262,2.05631197445771,2.056367027556,2.05641393731079,2.05645575154687,2.05649502036389,2.05653338276426,2.05657142175624,2.05660879746019,2.056644588698,2.0566777252373,2.05670738410374,2.05673325034872,2.05675559242901,2.056775158397,2.0567929461381,2.05680992805096,2.05682681306578,2.05684390861779,2.05686110990193,2.05687800474964,2.05689405117974,2.05690876910434,2.05692189039582,2.05693342959797,2.05694366414096,2.05695303967692,2.05696203569221,2.05697103420385,2.05698022912576,2.05698959846672,2.05699894123695,2.05700796207446,2.05701637446645,2.05702399088232,2.05703077494983,2.05703684412267,2.05704242667712,2.05704778975151,2.05705316205109,2.05705867432693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00022674573858994,0.000226818542655602,0.000226889540894262,0.000226966956819479,0.000227067288460217,0.00022720543284064,0.00022738753525553,0.000227608261387333,0.000227852777713139,0.000228102434806706,0.000228342121070974,0.000228566950887022,0.000228786875008136,0.000229030770864126,0.0002293640972247,0.000230654073694655,0.000230961790522327,0.000231153095496831,0.000231308629814251,0.000231457830999884,0.000231608637421415,0.000231756361802718,0.000231889891835371,0.000231997310082567,0.000232070530629037,0.000232108148680511,0.000232115994471116,0.000232105467606568,0.000232090321126888,0.000232082945308459,0.00023209125527822,0.000232117024464586,0.00023215603306085,0.000232199865492085,0.000232238740353549,0.000232264505010739,0.000232272933964157,0.000232264722469876,0.000232244980855954,0.000232221480262119,0.000232202243866204,0.000232193225708754,0.000232196743805176,0.0002322110730129,0.000232231242276958,0.000232250728582403,0.000232263496632593,0.000232265764507998,0.000232256993106,0.000232239856145897,0.000232219262466481,0.000232200776429908,0.000232188937802065,0.000232185982258423,0.000232191317378691,0.000232201866995498,0.000232213134053117,0.000232220626848932,0.000232221204196694,0.000232213943136523,0.00023220029687072,0.000232183534827043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
